Chi,Na,Nb,Nn,Pa,Pb,Pn
0.0370628502099287,8.10074591344828,0.4810358839279296,2.3041291763364917,7.364314466771164,0.5063535620293996,2.3041291763364917
0.038846060094234,8.062446984175486,0.4814928201850157,2.2614386348938624,7.32949726975777,0.5349920222816618,2.2614386348938624
0.0407150657949289,8.023357450584818,0.5354848049933782,2.2195191836629045,7.293961318713471,0.5636682157825035,2.2195191836629045
0.0426739952176372,7.983418388080608,0.533142862244008,2.178358263074916,7.257694820952366,0.5923769247969335,2.178358263074916
0.0447271748744598,7.942759035409912,0.5590037684706206,2.1379434852069963,7.220690042320895,0.6211152972739398,2.1379434852069963
0.0468791394395547,7.901236680569362,0.5848940762654611,2.0982626301247027,7.182942454784545,0.649882304890039,2.0982626301247027
0.0491346417644663,7.858882372537007,0.6108104359482625,2.059303642265302,7.144449606238121,0.6786778727046672,2.059303642265302
0.0514986633753224,7.815731542234719,0.6367522058316568,2.0210546268609875,7.105210504973247,0.7075024494061384,2.0210546268609875
0.0539764254750864,7.771746499447951,0.6995380059965666,1.983503846401435,7.065224090407228,0.7363557957858597,1.983503846401435
0.0565734004751596,7.726936989436766,0.6887124860924656,1.946639717135355,7.024488184111107,0.7652360940165053,1.946639717135355
0.0592953240818077,7.681294580738662,0.7147256325028153,1.910450805610587,6.982998534789028,0.7941391525915997,1.910450805610587
0.0621482079641013,7.63482243800747,0.7819044586487396,1.874925825252648,6.940747670915883,0.8230573248934101,1.874925825252648
0.0651383530313514,7.587491296064394,0.7667816122956079,1.8400536329816402,6.897724458652221,0.8519789894179526,1.8400536329816402
0.0682723633493641,7.539304894207646,0.8368435680270477,1.8058232258676916,6.8539135401887705,0.8808879663442609,1.8058232258676916
0.0715571607262495,7.490192502905382,0.8188562975714535,1.7722237378252632,6.809295177315025,0.9097631064132773,1.7722237378252632
0.075,7.44023004132575,0.844720465872514,1.7392444363469153,6.7638454975912135,0.9385782926070713,1.7392444363469153
0.085,7.302365908961244,0.9133080702534611,1.6543490737597644,6.638514468067374,1.0147867416912937,1.6543490737597644
0.0893855916395068,7.2449139851591,0.9405665730106929,1.6214002747573462,6.586285451415432,1.0450738627650993,1.6214002747573462
0.0939974587381726,7.18622438431942,0.9675752614683417,1.5891060328872053,6.532931276578113,1.0750836178163903,1.5891060328872053
0.0988472760226081,7.126251695762701,0.9942825553467611,1.5574540488449933,6.478410640480968,1.1047583861297623,1.5574540488449933
0.1039473205792289,7.064952812221024,1.0206350861008342,1.526432171116693,6.422684393783922,1.1340389844808436,1.526432171116693
0.1093105029331278,7.0022882563901625,1.0465789769787968,1.4960283919002482,6.3657166009106,1.1628655170560385,1.4960283919002482
0.1149503997304667,6.938223364226598,1.0720606516453755,1.466230843118448,6.307475789814517,1.1911784885932275,1.466230843118448
0.1208812881071244,6.872728830205776,1.0970272667184542,1.4370277925313544,6.2479353051381565,1.21891917066954,1.4370277925313544
0.1271181818305999,6.805781658509881,1.1214275446112913,1.4084076399579208,6.18707424089944,1.2460305968859902,1.4084076399579208
0.1336768693066657,6.737364974638837,1.145211732983208,1.3803589136180054,6.12487725370533,1.2724574669544022,1.3803589136180054
0.1405739535469805,6.667468309203871,1.2332392580713454,1.3528702666077135,6.061334826548974,1.2981465874435218,1.3528702666077135
0.1478268941988399,6.596087235921809,1.2568943853275365,1.3259304735229127,5.9964429417471,1.3230467213974069,1.3259304735229127
0.1554540517434599,6.52322302686947,1.2797530601049258,1.299528427247915,5.930202751699518,1.3471084843209749,1.299528427247915
