r,chi0,chi1,chi2,chi3,chi4,chi5,chi6,chi7,chi8,chi9,chi10,chi11,chi12,chi13,chi14,chi15,chi16,chi17,chi18,chi19,chi20,chi21,chi22,chi23,chi24,chi25,chi26,chi27,chi28,chi29,chi30,chi31,chi32,chi33,chi34,chi35,chi36,chi37,chi38,chi39,chi40,chi41,chi42,chi43,chi44,chi45,chi46,chi47,chi48,chi49,chi50,chi51,chi52,chi53,chi54,chi55,chi56,chi57,chi58,chi59,chi60,chi61,chi62,chi63,chi64,chi65,chi66,chi67,chi68,chi69,chi70,chi71,chi72,chi73,chi74,chi75,chi76,chi77,chi78,chi79,chi80,chi81,chi82,chi83,chi84,chi85,chi86,chi87,chi88,chi89,chi90,chi91,chi92,chi93,chi94,chi95,chi96,chi97,chi98,chi99,chi100,chi101,chi102,chi103,chi104,chi105,chi106,chi107,chi108,chi109,chi110,chi111,chi112,chi113,chi114,chi115,chi116,chi117,chi118,chi119,chi120,chi121,chi122,chi123,chi124,chi125,chi126,chi127,chi128,chi129,chi130,chi131,chi132,chi133,chi134,chi135,chi136,chi137,chi138,chi139,chi140,chi141,chi142,chi143,chi144,chi145,chi146,chi147,chi148,chi149,chi150,chi151,chi152,chi153,chi154,chi155,chi156,chi157,chi158,chi159
1e-06,0.3312327102784339,0.3078702623460084,0.2861000225938735,0.2658248111560328,0.2469509902035629,0.2293888965456572,0.2130531062522751,0.1978625704919031,0.1837406536493959,0.1706150982610298,0.1584179360731955,0.1470853603619972,0.1365575712999375,0.1267786035550633,0.1176961431661672,0.1092613390452954,0.1014286133216679,0.0941554733829038,0.0874023280492352,0.0811323093417776,0.0792898425149596,0.0780588847604233,0.0768469963622491,0.0756538837977794,0.074479257964164,0.0733228341345772,0.0721843318844096,0.0710634750412426,0.0699599916087187,0.0688736137200996,0.0678040775666193,0.0667511233489813,0.0657144952257991,0.0646939412287498,0.0636892132355545,0.0627000669005255,0.0617262615983636,0.0607675603763065,0.0598237298922938,0.0588945403741657,0.0579797655486068,0.05707918260804,0.0561925721495819,0.0553197181273916,0.0544604077993829,0.053614431684193,0.0527815835111078,0.0519616601653633,0.0511544616522859,0.0503597910428147,0.0495774544297322,0.0488072608846626,0.0480490224088618,0.0473025538933534,0.0465676730757851,0.0458442004925725,0.0451319594433523,0.0444307759459832,0.0437404786938092,0.0430608990188033,0.0423918708510076,0.0417332306783696,0.0410848175060017,0.0404464728229693,0.0398180405604204,0.0391993670580507,0.0385903010207118,0.0379906934936,0.037400397816951,0.0368192695944202,0.0353150759749358,0.0347279278930689,0.0341505376028344,0.0335827431425498,0.0330243852290359,0.0324753072124865,0.0319353550360877,0.0314043771909423,0.0308822246764676,0.0303687509556562,0.0298638119200354,0.0293672658452952,0.0288789733572218,0.0283987973842353,0.0279266031294909,0.0274622580270379,0.0270056317080399,0.0265565959638774,0.0261150247106962,0.0256807939532681,0.0252537817526779,0.0248338681906518,0.0244209353384614,0.0240148672207091,0.0236155497865093,0.0232228708759646,0.022836720189426,0.0224569892567174,0.0220835714068694,0.0217163617389052,0.0213552570920138,0.0210001560167951,0.0206509587475138,0.0203075671744808,0.0199698848150043,0.0196378167889437,0.0193112697898481,0.0189901520614971,0.0186743733698215,0.0183638449775508,0.01805847962351,0.0177581914931751,0.0174628961974582,0.0171725107484479,0.0168869535365026,0.016606144306761,0.016330004137555,0.016058455417878,0.0157914218255232,0.0155288283058967,0.0144157299853031,0.0138745121328433,0.0133536121854753,0.0128522675320984,0.0123697441703436,0.0119053356339136,0.0114583619615634,0.0110281687041293,0.0106141259682757,0.0102156274963786,0.0098320897807618,0.0094629512104517,0.009107671250348,0.0087657296514572,0.0084366256895284,0.0081198774332125,0.0078150210390497,0.0075216100732717,0.0072392148583688,0.0069674218449079,0.0067058330061062,0.006454065255692,0.0062117498872611,0.0059785320346831,0.0057540701528479,0.0055380355177362,0.0053301117453134,0.0051299943283971,0.0049373901909854,0.0047520172591541,0.0045736040482741,0.0044018892654108,0.0042366214269003,0.0040775584901465,0.0039244674992037,0.0037771242437987,0.003635312930921,0.0034988258690063,0.0033674631637123,0.003241032425288
1.1815645998014783e-06,0.3497610299996591,0.3251455186373929,0.3021966544412769,0.2808150238631638,0.2609042942537776,0.2423718032530473,0.225128944517201,0.2090913962881161,0.1941792297646948,0.1803169265457146,0.167433328240863,0.155461536405592,0.1443387770195272,0.1340062405623839,0.1244089062925515,0.1154953573209751,0.1072175914543931,0.0995308317278086,0.0923933393236197,0.0857662310142209,0.0838187909051858,0.082517690134307,0.0812367376245709,0.0799756235923271,0.0787340429212278,0.0775116950849089,0.0763082840880236,0.0751235184024255,0.0739571109033706,0.0728087788021475,0.0716782435984242,0.0705652310008929,0.0694694708771064,0.0683906971950672,0.0673286479510442,0.066283065140502,0.0652536946596103,0.0642402862846987,0.0632425935922695,0.0622603739205365,0.0612933883001293,0.0603414014090755,0.0594041815140272,0.058481500427203,0.057573133435852,0.0566788592700714,0.0557984600426977,0.0549317212005144,0.0540784314724965,0.0532383828267791,0.0524113704165773,0.0515971925367342,0.0507956505761738,0.0500065489706014,0.0492296951566303,0.0484648995284708,0.0477119753923976,0.0469707389244362,0.0462410091269719,0.0455226077811777,0.0448153594180239,0.0441190912589895,0.0434336331909839,0.0427588177186884,0.0420944799270899,0.0414404574388349,0.0407965903823797,0.0401627213485585,0.0395386953564842,0.0389243598130607,0.0373342084784126,0.0367135061409377,0.0361031184561357,0.0355028742592068,0.0349126052081102,0.0343321457495763,0.0337613330658642,0.0332000070290626,0.0326480101623857,0.0321051875935232,0.0315713870108948,0.0310464586258233,0.0305302551259721,0.030022631639516,0.0295234456917746,0.0290325571698572,0.0285498282767728,0.0280751235007278,0.0276083095742797,0.027149255437378,0.0266978322017862,0.0262539131149729,0.0258173735250502,0.0253880908464298,0.0249659445251745,0.0245508160069834,0.024142588701437,0.023741147952926,0.0233463810060871,0.0229581769766299,0.0225764268184615,0.0222010232959192,0.0218318609498223,0.0214688360725991,0.0211118466764202,0.0207607924662738,0.0204155748110803,0.0200760967167522,0.0197422627990193,0.019413979256481,0.0190911538450767,0.0187736958517554,0.0184615160693363,0.0181545267717534,0.0178526416893744,0.0175557759849387,0.0172638462296742,0.0169767703802605,0.0166944677565058,0.0164168590166463,0.0152401124373872,0.014667946683329,0.0141172603966939,0.0135872473968392,0.013077131741934,0.0125861665977205,0.0121136331465191,0.0116588395392532,0.0112211198836367,0.0107998332723945,0.0103943628464388,0.0100041148940964,0.0096285179829956,0.0092670221250931,0.0089190979724455,0.0085842360433225,0.0082619459773156,0.0079517558181533,0.0076532113231593,0.0073658752995294,0.0070893269636334,0.0068231613265748,0.0065669886008678,0.0063204336303145,0.0060831353411542,0.0058547462134005,0.0056349317725525,0.0054233700997561,0.0052197513607682,0.0050237773523748,0.0048351610660733,0.0046536262676344,0.0044789070928582,0.0043107476585297,0.0041489016874031,0.0039931321479827,0.0038432109073659,0.0036989183972228,0.0035600432923055,0.0034263822010237
1.3960949035040307e-06,0.3692737616447102,0.3433485764446011,0.3191657254499033,0.296624033904115,0.2756248012698333,0.2560725798086562,0.2378757072567089,0.2209466486640499,0.2052021912830709,0.1905635273523467,0.1769562523469122,0.164310300429314,0.1525598341781961,0.1416431019247595,0.131502273092999,0.1220832596065903,0.1133355294230102,0.1052119170176491,0.0976684342813352,0.0906640844018259,0.088605739436825,0.0872305303479592,0.085876608005583,0.0845436455458362,0.0832313210043315,0.0819393172434509,0.0806673218904497,0.0794150272628116,0.0781821303206563,0.076968332579113,0.0757733400650938,0.0745968632320415,0.0734386169154078,0.0722983202589777,0.0711756966650162,0.0700704737189576,0.0689823831400534,0.0679111607124143,0.0668565462355306,0.0658182834738949,0.0647961200662387,0.0637898075086508,0.0627991010767262,0.0618237597730597,0.0608635462747399,0.0599182268793308,0.0589875714584257,0.0580713533865606,0.0571693495103915,0.0562813400842626,0.0554071087273946,0.0545464423663701,0.0536991311941341,0.0528649686169871,0.0520437512054193,0.0512352786517803,0.0504393537197723,0.0496557822002739,0.0488843728648249,0.0481249374229492,0.0473772904758262,0.0466412494762439,0.0459166346801683,0.0452032691105761,0.0445009785127314,0.043809591312452,0.0431289385778568,0.0424588539774501,0.0417991737443426,0.0411497366314145,0.0394687235954247,0.0388125524319289,0.0381672844141059,0.0375327386543194,0.0369087372521855,0.0362951052477467,0.035691670567627,0.035098263984851,0.0345147190681971,0.0339408721386867,0.0333765622234476,0.032821631011952,0.032275922810957,0.0317392845048185,0.03121156551109,0.0306926177373653,0.0301822955454305,0.0296804557070669,0.0291869573633013,0.0287016619908627,0.0282244333613524,0.0277551374976796,0.0272936426468938,0.0268398192383992,0.0263935398465445,0.0259546791595372,0.0255231139415035,0.0250987229996187,0.0246813871502826,0.0242709891847,0.0238674138408636,0.023470547763994,0.0230802794813577,0.0226964993685894,0.0223190996220711,0.0219479742217672,0.0215830189103467,0.0212241311587168,0.0208712101391683,0.0205241566977058,0.0201828733252388,0.0198472641308934,0.019517234815598,0.0191926926452121,0.0188735464254539,0.0185597064752634,0.0182510846030032,0.0179475940807676,0.0176491496199989,0.0173556673500395,0.0161116340690867,0.0155067512023277,0.0149245757225545,0.0143642553952111,0.013824969947886,0.0133059298754895,0.0128063752880541,0.0123255748019806,0.0118628244712243,0.0114174467614234,0.0109887895586256,0.0105762252174139,0.0101791496439321,0.0097969814128024,0.0094291609176642,0.0090751495527996,0.0087344289260307,0.0084065001004692,0.0080908828651538,0.0077871150323052,0.0074947517618736,0.0072133649102509,0.0069425424042267,0.006681887638133,0.0064310188932421,0.0061895687794396,0.0059571836975892,0.005733523321986,0.0055182601022175,0.0053110787838168,0.0051116759468469,0.0049197595616553,0.004735048561486,0.0045572724309936,0.0043861708101709,0.0042214931133456,0.0040629981620843,0.0039104538322412,0.0037636367141248,0.0036223317852217
1.6495763159436233e-06,0.389813572316032,0.3625215885930983,0.3370484030584197,0.3132916866574653,0.2911508030067603,0.2705278144141258,0.2513281921071135,0.2334612957303336,0.2168406741142811,0.2013842287199297,0.1870142726048543,0.1736575108756059,0.1612449630753484,0.1497118435589006,0.1389974123570712,0.1290448063050135,0.1198008579369375,0.1112159078333931,0.1032436149444007,0.0958407680017062,0.0936652604047511,0.0922117592902194,0.0907807460204435,0.0893718757858878,0.0879848089184713,0.0866192108257646,0.0852747519155558,0.0839511075339069,0.0826479578971779,0.0813649880164395,0.0801018876353145,0.0788583511702673,0.0776340776346165,0.0764287705794325,0.0752421380285622,0.0740738924167763,0.0729237505198547,0.0717914334094084,0.0706766663714825,0.0695791788571634,0.0684987044242661,0.0674349806640347,0.0663877491741148,0.0653567554566268,0.0643417489013384,0.0633424827036938,0.0623587138252822,0.0613902029265632,0.0604367143196991,0.0594980159128336,0.0585738791630272,0.0576640790097013,0.0567683938373373,0.0558866054218549,0.0550184988721181,0.0541638625913614,0.0533224882228833,0.0524941706012982,0.0516787077073752,0.0508759006186355,0.050085553465849,0.0493074733856715,0.0485414704743925,0.0477873577511603,0.0470449511004448,0.0463140692427995,0.0455945336808584,0.044886168671039,0.0441888011644581,0.0435022607815966,0.0417252037543036,0.0410315404889255,0.0403494022660826,0.0396785979331701,0.039018939494424,0.0383702420526234,0.0377323237663649,0.0371050057953677,0.0364881122541108,0.035881470160832,0.0352849093951873,0.0346982626449773,0.0341213653659666,0.0335540557335023,0.0329961745998024,0.032447565448157,0.0319080743527133,0.0313775499333308,0.0308558433154459,0.0303428080885236,0.0298383002653455,0.0293421782419187,0.0288543027632865,0.0283745368737715,0.0279027458923736,0.0274387973652117,0.026982561034257,0.0265339088001318,0.0260927146868349,0.0256588548041932,0.0252322073174809,0.0248126524107389,0.0244000722547139,0.0239943509738226,0.0235953746140163,0.0232030311110276,0.0228172102590785,0.022437803680456,0.0220647047950684,0.0216978087915231,0.0213370125969222,0.0209822148481739,0.0206333158647599,0.0202902176204923,0.0199528237150992,0.0196210393491137,0.019294771296158,0.018973927877469,0.0186584189367557,0.0183481558122599,0.0170329895841482,0.0163935193336653,0.0157780545303098,0.0151856942587877,0.0146155713897213,0.0140668513144313,0.0135387307277942,0.0130304364559876,0.0125412243294734,0.0120703780956817,0.0116172083743527,0.0111810516486727,0.0107612692989984,0.0103572466677691,0.0099683921619424,0.0095941363889233,0.0092339313234606,0.0088872495071534,0.0085535832768505,0.0082324440224918,0.0079233614724683,0.0076258830057489,0.0073395729901433,0.0070640121442144,0.0067987969248637,0.0065435389361129,0.0062978643612033,0.0060614134153793,0.0058338398194276,0.0056148102929824,0.0054040040665172,0.0052011124120134,0.005005838191084,0.004817895419763,0.0046370088502576,0.0044629135675735,0.0042953546020033,0.0041340865558482,0.0039788732438659,0.0038294873477185
1.9490809795899244e-06,0.4114231054853615,0.382707144807574,0.3558866285215655,0.3308588410729514,0.3075217686441939,0.2857753776563268,0.2655225387104934,0.2466696726437843,0.229127180186955,0.2128097043212344,0.1976362643874138,0.1835302929007085,0.1704195995178259,0.1582362813905426,0.1469165949901772,0.1364008011279231,0.1266329923488085,0.1175609096814257,0.1091357540918561,0.1013119968410945,0.0990127263469677,0.0974765201295891,0.0959640685906929,0.0944750080832916,0.0930089803556245,0.0915656324812982,0.0901446167897984,0.0887455907904846,0.0873682171056681,0.0860121634014839,0.0846771023112773,0.0833627113829026,0.0820686729924075,0.0807946742914121,0.0795404071278328,0.0783055679960038,0.0770898579543293,0.0758929825785582,0.0747146518779011,0.0735545802494562,0.0724124864046474,0.0712880933203179,0.0701811281619798,0.0690913222354109,0.0680184109163841,0.0669621336029643,0.0659222336627448,0.0648984583463449,0.0638905587634134,0.0628982898105846,0.0619214101168483,0.0609596819926496,0.0600128713715018,0.059080747768418,0.0581630842054459,0.0572596571818723,0.0563702466129686,0.0554946357785713,0.0546326112744029,0.0537839629666398,0.0529484839398257,0.0521259704471712,0.0513162218689621,0.0505190406608751,0.0497342323108137,0.048961605291739,0.0482009710190107,0.0474521438041102,0.046714940814637,0.0459891820252842,0.0441106048833164,0.0433773114673062,0.042656200257424,0.04194706926678,0.0412497198341926,0.0405639565785613,0.0398895873392495,0.0392264231272812,0.0385742780695814,0.037932969365047,0.0373023172289109,0.0366821448450694,0.0360722783198019,0.0354725466334994,0.0348827815876881,0.0343028177698196,0.0337324924983893,0.0331716457839095,0.0326201202826126,0.0320777612534735,0.031544416515131,0.0310199364058164,0.0305041737382039,0.0299969837641814,0.0294982241298892,0.0290077548420665,0.0285254382206083,0.0280511388689728,0.0275847236336059,0.0271260615659718,0.0266750238868356,0.0262314839518746,0.0257953172163483,0.0253664011979801,0.0249446154455687,0.024529841506215,0.02412196288865,0.0237208650349105,0.0233264352857243,0.0229385628513672,0.0225571387790602,0.0221820559231554,0.0218132089159446,0.021450494137213,0.0210938096869538,0.0207430553550134,0.0203981325946147,0.0200589444942989,0.0197253957511757,0.0193973926440019,0.0180070275865845,0.0173309928664436,0.0166803357867348,0.0160541039814031,0.015451380792518,0.0148712839368987,0.0143129642188848,0.0137756042926231,0.0132584174695036,0.0127606465707023,0.0122815628222471,0.011820464789269,0.0113766773558807,0.0109495507350071,0.0105384595211427,0.0101428017761668,0.0097619981502369,0.0093954910337804,0.0090427437439607,0.0087032397388193,0.0083764818624887,0.008061991618076,0.0077593084678068,0.0074679891595016,0.0071876070780094,0.0069177516213045,0.0066580275994081,0.0064080546565643,0.0061674667141947,0.0059359114356595,0.0057130497102048,0.0054985551568903,0.0052921136469057,0.0050934228434847,0.0049021917598524,0.0047181403324723,0.0045409990121357,0.0043705083684392,0.0042064187102966,0.0040484897205239
2.3029650876298472e-06,0.4341445375690014,0.4039479414478596,0.3757228760499378,0.3493671990274218,0.3247782289473965,0.3018543491512568,0.2804961880279541,0.2606074658025387,0.2420955803675883,0.2248719902541132,0.2088524410832837,0.1939570723269728,0.1801104335404224,0.1672414330784951,0.1552832373823509,0.1441731350078924,0.1338523763894723,0.1242659979377339,0.1153626370146318,0.1070943427363458,0.1046643497964914,0.1030407847010195,0.1014423100777816,0.0998685425242233,0.0983191042959505,0.0967936232319977,0.0952917326839213,0.0938130714374475,0.0923572836452612,0.0909240187513078,0.0895129314241276,0.0881236814799164,0.0867559338180633,0.0854093583444837,0.0840836299108704,0.0827784282463017,0.0814934378797012,0.08022834808497,0.0789828528030276,0.0777566505924201,0.076549444547931,0.0753609422451293,0.0741908556776873,0.0730389011849314,0.0719047994102142,0.0707882752160431,0.069689057635359,0.0686068798188001,0.0675414789482843,0.0664925962205356,0.0654599767543434,0.0644433695403163,0.0634425273995673,0.062457206909775,0.0614871683670958,0.0605321757155244,0.0595919965023598,0.058666401831396,0.0577551662899429,0.0568580679203934,0.055974888158001,0.055105411778006,0.0542494268532285,0.0534067247028806,0.0525770998426253,0.0517603499361872,0.0509562757526323,0.0501646811169175,0.0493853728631354,0.0486181607952124,0.0466322772419528,0.0458570944569117,0.0450947882733298,0.0443451452632127,0.0436079555133777,0.0428830125690584,0.042170113378603,0.0414690582344025,0.0407796507219422,0.0401016976697909,0.0394350090894041,0.0387793981296257,0.038134681021932,0.0375006770322003,0.0368772084110336,0.0362641003460165,0.0356611809107558,0.035068281022568,0.0344852343906867,0.0339118774752451,0.033348049440279,0.032793592109756,0.0322483499229338,0.031712169893935,0.0311849015682904,0.0306663969805135,0.0301565106151793,0.0296550993663192,0.0291620224941039,0.0286771415952502,0.0282003205551006,0.0277314255112973,0.0272703248231185,0.0268168890302644,0.0263709908153077,0.0259325049734697,0.0255013083737977,0.0250772799262505,0.0246603005503435,0.0242502531353784,0.0238470225172685,0.0234504954388489,0.0230605605228764,0.0226771082385216,0.0223000308706743,0.0219292224941632,0.0215645789381232,0.0212059977613612,0.0208533782221055,0.020506621250902,0.0190367593464454,0.0183220701695696,0.0176342091839016,0.0169721696411932,0.016334982535216,0.0157217151916844,0.0151314699088592,0.0145633826503513,0.0140166217842331,0.013490386871261,0.0129839074962391,0.0124964421451568,0.0120272771197266,0.0115757255003346,0.0111411261384547,0.010722842692789,0.0103202626996601,0.0099327966773761,0.0095598772655301,0.0092009583950698,0.008855514490099,0.0085230396997427,0.0082030471579589,0.0078950682719209,0.0075986520363716,0.007313364374159,0.0070387875007951,0.0067745193137141,0.0065201728036372,0.006275375488303,0.0060397688675953,0.0058130078984325,0.005594760490456,0.0053847070193824,0.0051825398594493,0.0049879629331207,0.0048006912777243,0.0046204506280547,0.0044469770149503,0.0042800163792698
2.721102022122137e-06,0.4580190313675593,0.4262863693370119,0.3965998472880687,0.3688590839368487,0.3429616208551756,0.3188049135413953,0.2962878181120966,0.2753116791365197,0.2557811039297615,0.2376044918910583,0.2206943737628981,0.2049676045421035,0.1903454447637162,0.1767535576284,0.1641219436263765,0.1523848296766807,0.1414805260456386,0.1313512614153602,0.1219430041340862,0.1132052756708478,0.1106372242088696,0.1089213941161162,0.10723206256713,0.1055688254517879,0.1039312846015794,0.1023190476948968,0.1007317281820343,0.0991689452138126,0.0976303235653502,0.0961154935619607,0.094624091009094,0.0931557571132757,0.0917101384144325,0.0902868867162907,0.0888856590085497,0.0875061174012744,0.0861479290554615,0.0848107661058581,0.0834943056094783,0.0821982294568363,0.080922224322408,0.07966598158298,0.0784291972678632,0.0772115719775029,0.0760128108365081,0.0748326234073202,0.0736707236507389,0.0725268298424515,0.0714006645353842,0.0702919544725844,0.0692004305499468,0.0681258277292598,0.0670678850088959,0.0660263453598407,0.0650009556412778,0.0639914665779976,0.0629976326869294,0.0620192122231441,0.0610559671279194,0.0601076629728618,0.0591740689124917,0.0582549576217983,0.0573501052475911,0.0564592913640431,0.0555822989150262,0.0547189141631864,0.0538689266475313,0.0530321291299322,0.0522083175485185,0.051397290965926,0.0492979873368389,0.0484785280666636,0.0476726790881505,0.0468802149008945,0.0461009137131836,0.0453345573825995,0.0445809313600477,0.0438398246247888,0.043111029634874,0.0423943422662397,0.0416895617619541,0.040996490671439,0.0403149348013935,0.0396447031628531,0.0389856079184922,0.0383374643275853,0.0377000907030438,0.0370733083579442,0.036456941554519,0.0358508174582136,0.0352547660928505,0.0346686202883046,0.0340922156404211,0.0335253904624428,0.0329679857410694,0.032419845093001,0.0318808147231144,0.0313507433799822,0.0308294823157502,0.0303168852442598,0.0298128083007641,0.0293171100016647,0.028829651210922,0.028350295089835,0.0278789070696724,0.0274153548118056,0.0269595081680239,0.0265112391485313,0.0260704218841039,0.0256369325903506,0.0252106495362066,0.0247914530077682,0.0243792252759555,0.0239738505646152,0.0235752150161653,0.0231832066617703,0.0227977153888918,0.0224186329152092,0.0220458527485113,0.0216792701672236,0.020125368054468,0.0193698151082047,0.018642623720592,0.0179427296663219,0.0172691086100073,0.0166207746163657,0.0159967787146982,0.0153962075169685,0.0148181818867664,0.0142618556566424,0.0137264143973031,0.0132110742264449,0.0127150806666882,0.0122377075438811,0.0117782559274474,0.0113360531091652,0.0109104516212644,0.0105008282902379,0.0101065833262493,0.0097271394469418,0.0093619410335857,0.0090104533186811,0.0086721616034447,0.0083465705073606,0.0080332032413614,0.0077316009117717,0.0074413218486896,0.0071619409599647,0.0068930491094015,0.0066342525179033,0.0063851721876411,0.0061454433469875,0.0059147149170962,0.005692648998194,0.0054789203744669,0.0052732160386895,0.0050752347336234,0.0048846865112776,0.0047012923083938,0.0045247835379238
3.2151578217877363e-06,0.48308606752561,0.44976400425506,0.418560088610863,0.3893771585284816,0.3621140843963235,0.3366682193788113,0.3129372511927828,0.290820578413437,0.2702203113500359,0.2510419782495216,0.2331950016648777,0.2165929968104392,0.2011539331610716,0.186800192022692,0.1734585459441416,0.1610600803420427,0.1495400733386114,0.1388378462410903,0.1288965944392977,0.1196632061612216,0.1169493659362883,0.1151361004753204,0.11335081726713,0.1115930905594013,0.1098625007925838,0.1081586345406811,0.1064810844134415,0.1048294489763701,0.1032033327016242,0.1016023458718088,0.1000261045093685,0.0984742303029322,0.0969463505318154,0.0954420979954256,0.0939611109344894,0.0925030329640987,0.0910675129974383,0.0896542051805884,0.0882627688132532,0.0868928682859892,0.0855441730020716,0.0842163573180098,0.082909100476401,0.0816220865205115,0.0803550042514277,0.0791075471456178,0.077879413294966,0.0766703053388611,0.0754799304096315,0.074308000053734,0.073154230178033,0.0720183409881576,0.0709000569303779,0.0697991066207549,0.0687152227944818,0.0676481422287315,0.066597605720882,0.0655633579959544,0.0645451476553126,0.0635427271368972,0.0625558526456129,0.0615842840998116,0.0606277850814661,0.0596861227761253,0.0587590679319076,0.0578463947861536,0.0569478810362871,0.0560633077764605,0.0551924594500487,0.054335123797606,0.0521159409804097,0.0512496831337685,0.0503978107365149,0.0495600855484115,0.048736273244045,0.0479261433501567,0.0471294691756836,0.0463460277665625,0.0455755998289599,0.0448179696871882,0.0440729252069769,0.0433402577536714,0.042619762128175,0.0419112365146625,0.0412144824200934,0.0405293046297373,0.0398555111441201,0.0391929131351044,0.03854132488922,0.0379005637580003,0.0372704501103777,0.0366508072796501,0.0360414615204417,0.0354422419581141,0.0348529805362851,0.0342735119835224,0.0337036737570868,0.0331433060027152,0.0325922515105034,0.032050355670961,0.0315174664321707,0.0309934342592085,0.0304781120911142,0.0299713553017463,0.0294730216580652,0.028982971288026,0.0285010666261495,0.0280271723927067,0.0275611555469076,0.0271028852516362,0.0266522328375738,0.0262090717681846,0.0257732776046483,0.0253447279690323,0.0249233025128432,0.0245088828841382,0.0241013526907495,0.023700597472395,0.0233065046658545,0.0229189635756063,0.0212762186029661,0.0204774664605645,0.0197086967724504,0.0189687845659205,0.0182566470287581,0.0175712419321702,0.0169115661176036,0.0162766540339235,0.0156655763327852,0.0150774385145824,0.014511379624513,0.0139665709973117,0.0134422150491713,0.0129375441138324,0.0124518193221963,0.0119843295239169,0.0115343902493856,0.0111013427097545,0.0106845528347511,0.0102834103462398,0.009897327867076,0.0095257400611511,0.0091681028087715,0.0088238924102551,0.0084926048200381,0.0081737549103123,0.0078668757608673,0.0075715179764039,0.007287249029453,0.0070136526270093,0.0067503281021517,0.0064968898271686,0.0062529666495802,0.0060182013491615,0.0057922501149587,0.0055747820421181,0.0053654786475374,0.0051640334039013,0.0049701512905723,0.0047835483628522
3.79891666499922e-06,0.5093826322892986,0.4744209821702157,0.4416455165972592,0.4109640699121135,0.3822782023840066,0.355486193241614,0.3304853259702353,0.3071736087063851,0.2854510465857247,0.2652205608483938,0.2463886311163495,0.2288657221199174,0.2125665437977989,0.1974101836851479,0.1833201424312645,0.1702242968034417,0.1580548093383314,0.1467479996773334,0.1362441892360021,0.1264875284003634,0.1236197570762296,0.1217036094476555,0.1198170068926056,0.1179595010158487,0.1161306499159667,0.1143300180793288,0.112557176309618,0.1108117016503188,0.109093177302897,0.1074011925687386,0.1057353427479815,0.1040952290653951,0.1024804586174527,0.1008906442758903,0.0993254046200478,0.0977843638614035,0.096267151769231,0.0947734035997338,0.0933027600178805,0.0918548670288274,0.0904293759100819,0.0890259431308636,0.0876442302882883,0.0862839040377407,0.0849446360140673,0.0836261027839565,0.0823279857505354,0.0810499711102387,0.0797917497693233,0.0785530172905629,0.0773334738183633,0.0761328240184637,0.0749507770137424,0.0737870463242787,0.0726413497909102,0.0715134095409894,0.070402951896271,0.0693097073330119,0.0682334104174676,0.0671737997312283,0.0661306178526986,0.0651036112512055,0.0640925302640979,0.063097129027823,0.0621171654240253,0.0611524010235067,0.0602026010363255,0.0592675342578158,0.0583469730090527,0.0574406930898896,0.0550948075337138,0.0541790866033799,0.0532785700305263,0.0523930061380033,0.0515221473711487,0.0506657502433724,0.0498235752636814,0.0489953868761849,0.048180953390792,0.0473800469310618,0.0465924433671218,0.0458179222531988,0.0450562667739138,0.0443072636821927,0.0435707032423892,0.042846379174992,0.0421340885996322,0.0414336319773132,0.0407448130624415,0.0400674388445095,0.03940131949769,0.0387462683296491,0.0381021017245508,0.0374686391051088,0.0368457028709228,0.0362331183599729,0.0356307137896928,0.0350383202218703,0.0344557715070357,0.0338829042447263,0.0333195577336144,0.0327655739341466,0.0322207974174961,0.0316850753273283,0.0311582573378217,0.0306401956080813,0.0301307447475666,0.0296297617719009,0.0291371060603972,0.0286526393279959,0.0281762255765856,0.0277077310566092,0.0272470242400936,0.0267939757762417,0.0263484584567145,0.0259103471831214,0.0254795189296922,0.0250558527089444,0.0246392295422924,0.0242295324187396,0.0224928679131574,0.021648447865158,0.0208357236697505,0.0200535061551732,0.0193006507052266,0.0185760555971359,0.0178786603978858,0.0172074444249129,0.0165614252584359,0.0159396573114907,0.0153412304537284,0.0147652686842847,0.0142109288546509,0.0136773994403628,0.0131638993556103,0.0126696768150396,0.0121940082356325,0.0117361971806044,0.011295573342682,0.0108714915643043,0.0104633308961619,0.0100704936891724,0.0096924047212227,0.0093285103567063,0.008978277736711,0.0086411940006154,0.0083167655353598,0.0080045172539386,0.0077039919013397,0.0074147493839916,0.0071363661273398,0.0068684344558143,0.0066105619963192,0.0063623711040605,0.006123498309641,0.0058935937878307,0.0056723208450696,0.0054593554267304,0.0052543856434642,0.0050571113133652
