r,chi0,chi1,chi2,chi3,chi4,chi5,chi6,chi7,chi8,chi9,chi10,chi11,chi12,chi13,chi14,chi15,chi16,chi17,chi18,chi19,chi20,chi21,chi22,chi23,chi24,chi25,chi26,chi27,chi28,chi29,chi30,chi31,chi32,chi33,chi34,chi35,chi36,chi37,chi38,chi39,chi40,chi41,chi42,chi43,chi44,chi45,chi46,chi47,chi48,chi49,chi50,chi51,chi52,chi53,chi54,chi55,chi56,chi57,chi58,chi59,chi60,chi61,chi62,chi63,chi64,chi65,chi66,chi67,chi68,chi69,chi70,chi71,chi72,chi73,chi74,chi75,chi76,chi77,chi78,chi79,chi80,chi81,chi82,chi83,chi84,chi85,chi86,chi87,chi88,chi89,chi90,chi91,chi92,chi93,chi94,chi95,chi96,chi97,chi98,chi99,chi100,chi101,chi102,chi103,chi104,chi105,chi106,chi107,chi108,chi109,chi110,chi111,chi112,chi113,chi114,chi115,chi116,chi117,chi118,chi119,chi120,chi121,chi122,chi123,chi124,chi125,chi126,chi127,chi128,chi129,chi130,chi131,chi132,chi133,chi134,chi135,chi136,chi137,chi138,chi139,chi140,chi141,chi142,chi143,chi144,chi145,chi146,chi147,chi148,chi149
0.01,2.3444776426364164e-33,1.0157859779907218e-31,3.574818936428138e-30,1.033750574843323e-28,2.4832633582924335e-27,5.006650407412696e-26,8.554857099931772e-25,1.2502819539834615e-23,1.5765211361843415e-22,1.7292019385445955e-21,1.6626671725602464e-20,1.411729146736694e-19,1.0658109344234335e-18,7.201472298937134e-18,4.3817432671596706e-17,2.4147966585121956e-16,1.2120074096693523e-15,5.568926528962712e-15,2.3539886937281785e-14,9.196250259578621e-14,3.3349230991601494e-13,1.1272469526640688e-12,3.565335549476091e-12,1.0590722472724751e-11,2.964841168107013e-11,7.847851793611888e-11,1.9702312490821335e-10,4.70510465269623e-10,1.0717782689590136e-09,2.334829666655535e-09,4.8762731327841045e-09,9.786147800731171e-09,1.8913788293298424e-08,3.527663963492976e-08,6.36189590671376e-08,1.1114192217872568e-07,1.8841601343383813e-07,3.1047067017976924e-07,4.980358374238897e-07,7.788871788547544e-07,1.1892237474427003e-06,1.7749869416380152e-06,2.5930155138564327e-06,3.711925700284953e-06,5.212609731072354e-06,7.188260406799378e-06,9.743853197807457e-06,1.2995048439897477e-05,1.7066511832305938e-05,2.2089688328046936e-05,2.8200099356760508e-05,3.553426321759414e-05,4.4226361136006705e-05,5.440478549201705e-05,6.618871152895117e-05,7.968482975435071e-05,9.49843642811853e-05,0.00011216048402004199,0.0001312661907822225,0.00015233274291155772,0.0001753686468879436,0.000200359224077769,0.00022726673678346118,0.0002560310379429462,0.00028657069287591755,0.00031878450963861567,0.00035255340684666245,0.0003877425439701076,0.0004242036387278518,0.00046177739874071104,0.0005002959994817813,0.0005395855471860765,0.0005794684731819987,0.0006197658145687836,0.0006602993448397684,0.0007008935265659976,0.0007413772663788516,0.0007815854597406102,0.0008213603199483194,0.000860552491128502,0.0008990219501438433,0.0009366387060840497,0.0009732833091232107,0.001008847182453775,0.0010432327952150432,0.0010763536859536805,0.0011081343651422656,0.0011385101019623118,0.0011674266187355958,0.0011948397063742916,0.001220714775953933,0.0012450263601086298,0.0012677575767720117,0.001288899566574888,0.0013084509139716053,0.001326417060938145,0.0013428097209500325,0.0013576462997702498,0.001370949328583754,0.001382745914020181,0.0013930672087316633,0.0014019479053945497,0.0014094257562920934,0.0014155411200065613,0.001420336536200044,0.001423856328988738,0.0014261462390113145,0.0014272530839451569,0.0014272244469589368,0.0014261083923330516,0.0014239532073196672,0.0014208071691591251,0.001416718336067216,0.0014117343609327644,0.001405902326417416,0.0013992686001250366,0.001391878708502978,0.0013837772281484054,0.0013750076932169774,0.001365612517666062,0.0013556329311054027,0.0013451089270864972,0.0013340792227004572,0.00132258122842701,0.0013106510272277508,0.0012983233619399243,0.0012856316300871031,0.0012726078852829629,0.0012592828444630542,0.001245685900236464,0.0012318451377043116,0.001217787355144745,0.001203538088012869,0.001189121635763876,0.0011745610910128266,0.0011598783706639876,0.001145094248590225,0.001130228389547921,0.0011152993840142437,0.0011003247836925342,0.0010853211374199307,0.0010703040272814425,0.001055288104734578,0.0010402871266318777,0.001025313990631276,0.0010103807709642282,0.0009954987526289607,0.000980678465740249,0.0009659297188616765,0.0009512616316315107
0.01663758389261745,1.7519122658810833e-21,1.7310474356651907e-20,1.508115716411064e-19,1.1666007743992048e-18,8.065584781734712e-18,5.0151073530067407e-17,2.821042660010746e-16,1.4435647053053324e-15,6.755195580277787e-15,2.905131308175992e-14,1.1535890253689518e-13,4.2482710021741174e-13,1.4570030900536048e-12,4.672038530899902e-12,1.4059350951508363e-11,3.984393949794582e-11,1.0669342208696844e-10,2.708016708384311e-10,6.534125678604257e-10,1.502998738739328e-09,3.304529360607784e-09,6.96179871018941e-09,1.4086881834886912e-08,2.743807079671062e-08,5.1552234139925885e-08,9.361722262816284e-08,1.6462261521858224e-07,2.808112863266199e-07,4.654295883185683e-07,7.507415230179456e-07,1.1802347734979366e-06,1.8109079680114678e-06,2.7154939016740988e-06,3.984447675050733e-06,5.727516097600589e-06,8.074708162270082e-06,1.117650692483863e-05,1.5203199654007043e-05,2.03432526835816e-05,2.6800715524745534e-05,3.479170014420494e-05,4.45400403768078e-05,5.627228818099442e-05,7.021224382067692e-05,8.657524340774141e-05,0.00010556243834343703,0.00012735529727787788,0.00015211054378359596,0.00017995571433848277,0.00021098548446085353,0.00024525886912470346,0.00028279736004766984,0.0003235840199063221,0.00036756351432669674,0.00041464302838140006,0.0004646939864463589,0.000517554473201157,0.0005730322394054302,0.0006309081684444257,0.0006909400779459715,0.0007528667341083047,0.0008164119638202971,0.0008812887601950485,0.0009472032898177816,0.001013858723949123,0.001080958830356877,0.0011482112767312834,0.00121533061026307,0.0012820408905503144,0.001348077964293179,0.0014131913800699558,0.0014771459498136971,0.001539722970412906,0.0016007211237587795,0.0016599570813903071,0.00171726582916528,0.0017725007562819349,0.0018255335196766115,0.0018762537221727077,0.0019245684284538906,0.0019704015457393024,0.002013693094061925,0.002054398389299566,0.002092487160169437,0.002127942618382773,0.002160760499091987,0.0021909480867020087,0.0022185232392101678,0.002243513422259476,0.0022659547624066956,0.0022858911274268668,0.002303373239992219,0.0023184578297082573,0.002331206827279492,0.0023416866035064006,0.0023499672548781794,0.002356121936715054,0.0023602262441218365,0.002362357640420125,0.0023625949322683046,0.0023610177902395647,0.002357706313347848,0.0023527406357449604,0.002346200573632585,0.0023381653103006967,0.0023287131171185835,0.0023179211082588118,0.0023058650269218526,0.002292619060843989,0.00227825568490878,0.002262845528738584,0.0022464572672088057,0.002229157531924286,0.0022110108417605296,0.0021920795506935754,0.002172423811226536,0.0021521015518261803,0.0021311684668833923,0.0021096780178115316,0.0020876814439950314,0.002065227782396252,0.002042363894720891,0.00201913450130502,0.0019955822195782814,0.0019717476099136814,0.0019476692220016475,0.001923383647139366,0.001898925572149374,0.0018743278355849737,0.0018496214855080846,0.0018248358384310244,0.0017999985389661158,0.0017751356198510754,0.0017502715620214475,0.0017254293545371125,0.0017006305535178163,0.00167589534167625,0.0016512425852666002,0.001626689891290831,0.0016022536630278653,0.001577949154394582,0.00155379052292495,0.0015297908813392532,0.0015059623476138847,0.0014823160935241483,0.001458862391626074,0.0014356106606586445,0.0014125695093571617,0.0013897467786770446,0.0013671495824348595
0.023275167785234897,2.607012915211455e-16,1.364674786581616e-15,6.524435995218916e-15,2.863295214218917e-14,1.1589339999663142e-13,4.345763460495939e-13,1.5160911552533719e-12,4.940502510261672e-12,1.509529514694476e-11,4.339938673977515e-11,1.1780336599374942e-10,3.02860852469074e-10,7.396772033725125e-10,1.7210151320998149e-09,3.825001818971452e-09,8.141030828104345e-09,1.6632713294840756e-08,3.269340610100401e-08,6.19574375864273e-08,1.1343164903067574e-07,2.0100424007341715e-07,3.453687801307994e-07,5.763696945688648e-07,9.357325788343514e-07,1.4800915367513426e-06,2.284171690633649e-06,3.443934635597713e-06,5.079455024951924e-06,7.337273971124532e-06,1.0391974163304263e-05,1.4446744608734152e-05,1.9732748903991793e-05,2.6507176383900347e-05,3.504993454959556e-05,4.565902658091217e-05,5.8644741758436455e-05,7.432286196901529e-05,9.300714812344954e-05,0.00011500141202946998,0.00014059149989301394,0.00017003751295918912,0.0002035665706423849,0.00024136638480383178,0.00028357986470718303,0.00033030091504711946,0.0003815715287580562,0.0004373802161458389,0.0004976617556898316,0.0005622982022880908,0.0006311210475840967,0.0007039143952816052,0.0007804189923473268,0.0008603369442635295,0.0009433369383257626,0.0010290598021492493,0.0011171242337822682,0.0012071325537163155,0.001298676346272213,0.0013913418770648616,0.0014847151933915297,0.0015783868345079681,0.001671956098098827,0.001765034827241506,0.0018572506984092753,0.0019482500053010986,0.0020376999454185577,0.0021252904263066776,0.002210735415779782,0.0022937738709395573,0.0023741702692255387,0.002451714799303619,0.0025262232310040607,0.0025975365158036486,0.0026655201526057165,0.0027300633567374968,0.002791078067521789,0.002848497827389636,0.0029022765628245856,0.0029523872946176925,0.002998820802032361,0.003041584262556452,0.003080699886239519,0.0031162035607991525,0.0031481435212822604,0.003176579055676337,0.0032015792557429502,0.0032232218204050252,0.003241591917282256,0.0032567811064290867,0.0032688863289795068,0.0032780089622322967,0.003284253941694232,0.00328772894985629,0.0032885436702697777,0.0032868091066712317,0.00328263696200068,0.003276139079373083,0.003267426938760943,0.0032566112064493463,0.003243801337763525,0.00322910522568936,0.0032126288948926634,0.003194476237141319,0.003174748785187142,0.0031535455225999176,0.0031309627232492107,0.003107093827866214,0.0030820293380005833,0.0030558567418615353,0.003028660459412827,0.0030005218081083835,0.0029715189859745787,0.0029417270712434234,0.0029112180355403278,0.0028800607696365284,0.0028483211199710483,0.0028160619345397324,0.0027833431168348944,0.002750221686633029,0.0027167518465391893,0.002682985053287614,0.002648970092904246,0.0026147531589271575,0.0025803779329320094,0.0025458856667541748,0.0025113152657847307,0.0024767033728511326,0.002442084452219388,0.00240749087331946,0.0023729529938448274,0.002338499241922627,0.0023041561970964844,0.002269948669895115,0.0022358997797935058,0.0022020310314356142,0.002168362388939624,0.0021349123482352125,0.0021016980073147572,0.0020687351343513017,0.002036038233636036,0.0020036206093072494,0.001971494426856355,0.0019396707724087582,0.0019081597097880538,0.0018769703353813325,0.00184611083083141,0.0018155885135885405,0.0017854098853634592,0.001755580678503833,0.0017261059003870513
0.029912751677852352,2.1441601083099002e-13,7.881614880629711e-13,2.6983771744343297e-12,8.638287042814061e-12,2.595392646683126e-11,7.3443273826446e-11,1.963869753229237e-10,4.977864145378731e-10,1.199569455834493e-09,2.7559452456009525e-09,6.052319327379109e-09,1.2736748087527135e-08,2.5745423145309206e-08,5.009664198857564e-08,9.403573741238909e-08,1.706125191674607e-07,2.997591753110107e-07,5.109077048758307e-07,8.461411638104931e-07,1.3638144433582688e-06,2.1425128382433344e-06,3.2851476637892906e-06,4.922926411961838e-06,7.21888941358263e-06,1.0370683286997155e-05,1.4612248761542249e-05,2.021413842884145e-05,2.748224654310818e-05,3.675482274040273e-05,4.839774633507733e-05,6.279814805426399e-05,8.035657180931867e-05,0.00010147796134281352,0.0001265618281875272,0.00015599200358499158,0.00019012639579567275,0.00022928716607100314,0.00027375170423701574,0.00032374473264464086,0.00037943180061536785,0.00044091435622007757,0.0005082265039037843,0.0005813334801545788,0.0006601318092748976,0.0007444510404607055,0.0008340569178402514,0.0009286557978973748,0.0010279001038611469,0.001131394593553233,0.0012387032146877718,0.0013493563281168517,0.001462858087103777,0.0015786938295794329,0.0016963371897712209,0.0018152569943937818,0.0019349237095557274,0.0020548151961413807,0.0021744221448495036,0.0022932526810002683,0.0024108364057740784,0.0025267277693917555,0.0026405088547254685,0.0027517914409736794,0.0028602186411190366,0.002965465892718648,0.003067241524620359,0.0031652868353535674,0.003259375844420724,0.003349314664019862,0.0034349406025851,0.003516121026601845,0.003592752028717538,0.0036647569430907742,0.0037320847461318842,0.003794708376772475,0.003852623006759714,0.00390584428701582,0.00395440659859613,0.00399836131244892,0.004037775100702684,0.004072728287281353,0.004103313264526044,0.00412963297930888,0.004151799495923525,0.004169932640360295,0.004184158728933993,0.004194609382574041,0.004201420428541433,0.004204730884424193,0.004204682030189149,0.004201416558411401,0.004195077805793157,0.00418580905666272,0.004173752922672542,0.004159050787329014,0.004141842315880064,0.004122265025106163,0.00410045390914234,0.0040765411173491126,0.004050655680279486,0.004022923280098417,0.003993466061240156,0.003962402478658316,0.0039298471794015,0.003895910914863809,0.0038607004804961146,0.003824318680225676,0.003786864312847056,0.0037484321780057693,0.0037091130994077993,0.003668993963322855,0.0036281577699247437,0.003586683696514789,0.003544647170146845,0.0035021199486697796,0.003459170208632131,0.0034158626389454616,0.0033722585388931297,0.0033284159199922516,0.003284389610274962,0.0032402313605324005,0.0031959899516749196,0.0031517113026022256,0.003107438578024213,0.0030632122957438973,0.0030190704329763293,0.002975048531336009,0.002931179800176666,0.0028874952180132927,0.0028440236317925907,0.002800791853859233,0.002757824756387152,0.00271514536325627,0.0026727749391930763,0.0026307330761507802,0.002589037776867102,0.0025477055356509476,0.002506751415837595,0.002466189125560823,0.002426031089115656,0.002386288516681452,0.0023469714707969208,0.0023080889301837692,0.0022696488508764227,0.002231658224746742,0.00219412313545543,0.0021570488119139436,0.0021204396793213227,0.002084299407887011,0.0020486309590428842
0.0365503355704698,1.625937217315549e-11,4.771438549331556e-11,1.3204820256980198e-10,3.4574821120676264e-10,8.59132114584954e-10,2.0318270673159176e-09,4.585900802018712e-09,9.903569789062986e-09,2.0513696879469336e-08,4.084868315623471e-08,7.836739425811214e-08,1.4514586986986818e-07,2.6003091028558605e-07,4.5142802419931627e-07,7.60752301472011e-07,1.246509069233688e-06,1.9888945229576376e-06,3.0947222707091926e-06,4.702399572402655e-06,6.986608183336415e-06,1.0162299509938232e-05,1.4487600673181618e-05,2.0265251665813037e-05,2.7842254399984814e-05,3.760750786480155e-05,4.998732176084416e-05,6.543883302760931e-05,8.444148356757651e-05,0.00010748684134902748,0.00013506715071483035,0.00016766307345369123,0.00020573112556468507,0.00024969132428895904,0.00029991553785096867,0.00035671698046031285,0.00042034122352236367,0.0004909590075112925,0.000568661044658045,0.0006534549071534557,0.0007452640047436953,0.0008439285739932155,0.0009492085323925488,0.0010607879958492712,0.0011782812187065383,0.001301239690943312,0.0014291601166491375,0.0015614929994728704,0.0016976515725711408,0.0018370208304261664,0.0019789664455935026,0.002122843382929654,0.0022680040552952806,0.002413805896564099,0.0025596182587052877,0.0027048285687602184,0.0028488477079959083,0.0029911145989137185,0.0031311000058915684,0.0032683095719639762,0.0034022861277314374,0.0035326113185392017,0.0036589066039057253,0.003780833687658655,0.0038980944403136032,0.00401043037588314,0.004117621744635565,0.0042194863013522745,0.004315877805707258,0.0044066843077665676,0.0044918262674754445,0.004571254552606998,0.004644948355108926,0.004712913061160837,0.004775178105962576,0.004831794839797526,0.004882834428038839,0.004928385803925083,0.004968553689497218,0.005003456696944387,0.005033225519784102,0.005058001220795141,0.005077933621418287,0.005093179795425452,0.00510390266801334,0.005110269720085828,0.005112451796304145,0.005110622014595433,0.005104954773921796,0.005095624856617252,0.005082806621075027,0.005066673280252284,0.005047396261231173,0.00502514464094308,0.005000084653109986,0.004972379261469952,0.0049421877944212066,0.004909665636332071,0.00487496397090025,0.004838229572154281,0.004799604638826284,0.0047592266680891735,0.0047172283648348355,0.004673737582936338,0.0046288772950440265,0.004582765587923919,0.004535515680274181,0.00448723596040499,0.004438030041257777,0.004387996830473127,0.004337230613403279,0.004285821147145853,0.004233853763855423,0.00418140948173184,0.004128565122256907,0.004075393432387004,0.004021963210516837,0.003968339435209393,0.003914583395727796,0.0038607528235674463,0.003806902024253829,0.0037530820087678493,0.003699340624040094,0.0036457226820282656,0.0035922700869640486,0.0035390219604079184,0.0034860147638002127,0.003433282418297964,0.003380856421616607,0.0033287659617828695,0.0032770380276221475,0.0032256975158959046,0.0031747673350153646,0.0031242685052852827,0.0030742202556525424,0.0030246401169625728,0.002975544011713104,0.0029269463403705704,0.002878860064251105,0.002831296785039791,0.0027842668210057986,0.0027377792799512957,0.0026918421300370704,0.002646462261470479,0.002601645560246821,0.0025573969589124386,0.002513720499544,0.002470619387972864,0.0024280960463670207,0.002386152163259983,0.002344788741118935
0.04318791946308725,3.380360729850479e-10,8.486494020049821e-10,2.0266209463772174e-09,4.616298080485537e-09,1.0055954892928474e-08,2.100047436873564e-08,4.2142443945451075e-08,8.14418028923013e-08,1.5188369488351573e-07,2.738797395703734e-07,4.784043287410675e-07,8.109114469729995e-07,1.3360088180219985e-06,2.1427785615610497e-06,3.350535005063198e-06,5.114711774918021e-06,7.632484859142865e-06,1.1147678616748753e-05,1.5954478190734104e-05,2.2399491008798226e-05,3.088176332811831e-05,4.1850461213658886e-05,5.580006013363991e-05,7.326304127803094e-05,9.480025155631609e-05,0.00012098923391929697,0.00015241096252605928,0.0001896355136477076,0.00023320726203382533,0.00028363021145164324,0.00034135404882167325,0.0004067614581833995,0.0004801571503658215,0.0005617589646907511,0.0006516912886724199,0.0007499809285289079,0.0008565554544380337,0.0009712439455970434,0.0010937799754446246,0.001223806609489144,0.0013608831382417737,0.001504493235584766,0.0016540542175143484,0.0018089270755994528,0.0019684269715930973,0.0021318339011432426,0.0022984032647448264,0.0024673761172471454,0.0026379889050402467,0.0028094825373286775,0.002981110674927759,0.0031521471548587167,0.003321892480132806,0.0034896794988837844,0.0036548778390753547,0.00381689785034921,0.003975193365151299,0.004129263768763375,0.004278655295246035,0.00442296163853595,0.004561823951161505,0.004694930304175157,0.00482201468138225,0.004942855578829699,0.005057274277214756,0.005165132850693413,0.005266331970750065,0.005360808558621756,0.005448533334405745,0.005529508305497103,0.00560376423187237,0.0056713581004124,0.005732370635797899,0.005786903870912889,0.005835078795561044,0.005877033098515332,0.005912919014519415,0.005942901284832211,0.005967155237243288,0.005985864989168634,0.005999221775442313,0.006007422400728888,0.00601066781503944,0.006009161809748806,0.006003109830430682,0.005992717902213937,0.005978191662709442,0.005959735497258126,0.005937551770635734,0.005911840149838995,0.005882797011681258,0.005850614929591238,0.005815482233752436,0.005777582638943217,0.005737094934583278,0.00569419273173725,0.005649044261986945,0.0056018122233941125,0.005552653668995045,0.005501719933570913,0.0054491565946108295,0.005395103463836828,0.005339694605690049,0.005283058379619299,0.0052253175031680595,0.005166589133103339,0.005106984962194059,0.00504661132897172,0.004985569339002553,0.004923954995143194,0.004861859335440422,0.0047993685770012645,0.004736564264449571,0.004673523421740376,0.0046103187062046845,0.004547018563849419,0.004483687385038682,0.0044203856597914495,0.0043571701320269255,0.004294093952175772,0.004231206827660741,0.004168555170812515,0.004106182243862886,0.004044128300709187,0.0039824307252063285,0.003921124165774962,0.0038602406686602244,0.0037998097920869042,0.0037398587550885477,0.003680412528899247,0.003621493966358924,0.0035631239086103368,0.003505321291624034,0.0034481032483860085,0.0033914852070394633,0.003335480985040241,0.003280102879402308,0.003225361753078649,0.0031712671176373636,0.003117827212247284,0.0030650490791208082,0.0030129386355002927,0.002961500742295689,0.002910739269480832,0.0028606571583571112,0.002811256480793773,0.0027625384955541625,0.0027145037018165984,0.0026671518900002644,0.002620482189986767
0.0498255033557047,3.213876823176848e-09,7.195289799742853e-09,1.5420101179381012e-08,3.170962487971083e-08,6.271143643403886e-08,1.19532464303897e-07,2.2003316420367726e-07,3.919079976635478e-07,6.766405196037982e-07,1.1343580186744706e-06,1.849522330171171e-06,2.9372862183681353e-06,4.550229510344915e-06,6.885079506588341e-06,1.018893150071263e-05,1.476443121480696e-05,2.0973372283523884e-05,2.9238203853546175e-05,4.004103509358319e-05,5.3919858168111175e-05,7.146187710686098e-05,9.329401172771786e-05,0.00012007082684439878,0.0001524603014659929,0.00019112798726020065,0.00023672020047363595,0.0002898469415792965,0.000351065241176907,0.0004208635923925098,0.0004996480553379975,0.0005877305166286266,0.0006853194660029363,0.0007925135223642416,0.000909297811961957,0.0010355431795737802,0.0011710081053447601,0.0013153431095216702,0.0014680973570080115,0.0016287271242116086,0.0017966057613775105,0.0019710347729256492,0.002151255643749108,0.0023364620582174305,0.0025258121877488266,0.0027184407593147824,0.0029134706583625264,0.003110023862944915,0.0033072315492575707,0.0035042432506351075,0.003700234991077095,0.0038944163496765095,0.004086036443311004,0.004274388841412067,0.004458815448445576,0.00463870940710237,0.00481351708837039,0.004982739244016807,0.005145931402977662,0.005302703596192139,0.005452719494977137,0.005595695046659441,0.005731396687845619,0.005859639211960826,0.005980283361835741,0.006093233212859809,0.006198433405874303,0.006295866282767008,0.006385548971449156,0.006467530461039529,0.006541888701991348,0.006608727760726052,0.006668175053148729,0.006720378676798884,0.006765504857331535,0.006803735521004499,0.006835266001865569,0.006860302889157068,0.006879062018073959,0.0068917666048249225,0.006898645525105358,0.006899931733671525,0.006895860821333844,0.006886669704826751,0.006872595444177956,0.006853874181644983,0.006830740195875695,0.006803425064684598,0.006772156929694009,0.006737159856049292,0.00669865328046306,0.006656851540958688,0.00661196348185649,0.006564192127751987,0.006513734420528314,0.006460781013645089,0.006405516118320458,0.006348117396440358,0.0062887558955007595,0.00622759602089995,0.006164795541576029,0.006100505624988979,0.006034870897887557,0.005968029529530722,0.005900113334392662,0.005831247891341559,0.005761552677130849,0.005691141211506253,0.005620121212072764,0.005548594756920988,0.005476658453443316,0.005404403611551948,0.005331916420294099,0.005259278126345033,0.005186565213472506,0.0051138495819773675,0.005041198727551168,0.004968675916996292,0.004896340365684646,0.004824247407056221,0.004752448662864199,0.0046809922082722815,0.00460992273337848,0.004539281700519113,0.004469107497306454,0.004399435585108845,0.004330298642921824,0.004261726706529284,0.00419374730303769,0.004126385579856609,0.004059664430849977,0.003993604615152395,0.003928224873228852,0.0038635420375205515,0.0037995711386638186,0.003736325507215227,0.0036738168710264913,0.0036120554483290834,0.003551050036664732,0.0034908080977713897,0.0034313358386095795,0.0033726382882073975,0.003314719371784052,0.0032575819800534094,0.0032012280360585853,0.0031456585583288323,0.00309087372092871,0.0030368729104631614,0.0029836547801380658,0.002931217301042933,0.0028795578107232646
0.05646308724832215,1.8348300896523242e-08,3.76310010221367e-08,7.423507291040354e-08,1.4116081733924472e-07,2.592610333551357e-07,4.607929627204821e-07,7.939646844814787e-07,1.3284979805517729e-06,2.162127926917072e-06,3.427836901367167e-06,5.301490113384404e-06,8.009416659468572e-06,1.1835381950787787e-05,1.7126339488567736e-05,2.4296344136617385e-05,3.38280607429071e-05,4.627140976056033e-05,6.223904730447013e-05,8.239856699414256e-05,0.00010746151746024992,0.00013816953382493586,0.00017527806584312903,0.00021953833488392994,0.00027167825586479086,0.0003323831130532402,0.0004022767796501968,0.00048190422417060115,0.0005717159594088525,0.0006720549705938674,0.0007831465227266648,0.0009050910974786763,0.0010378605651504425,0.0011812975591249004,0.001335117899223755,0.0014989158095433759,0.0016721715985008447,0.0018542614146353988,0.0020444686603340234,0.002241996635180422,0.0024459819882118395,0.002655508580827887,0.002869621360755321,0.003087340171476722,0.0033076724815674736,0.0035296260415993578,0.003752220058039493,0.003974495494807719,0.00419552417014497,0.0044144166380986356,0.004630328843407377,0.0048424675681111974,0.005050094712555241,0.005252530472531609,0.005449155489176037,0.005639412058025868,0.005822804490420953,0.00599889872339891,0.006167321274672075,0.006327757637399463,0.006479950205814792,0.006623695817772114,0.006758842987675147,0.006885288949462642,0.007002976437476987,0.00711189049563502,0.007212055133425955,0.0073035300313520944,0.007386407233147626,0.007460807956167834,0.007526879455043582,0.00758479201569165,0.007634736078215902,0.007676919504673564,0.007711565000543118,0.007738907696117067,0.007759192890916695,0.007772673961923774,0.007779610433700003,0.007780266212183163,0.007774907963918527,0.0077638036585514795,0.007747221245234252,0.007725427469996215,0.0076986868221881315,0.0076672606031098125,0.0076314061091342185,0.00759137592160498,0.0075474172958527605,0.007499771641817201,0.007448674088966669,0.007394353128452899,0.007337030325575147,0.007276920097418345,0.007214229545525657,0.007149158344592593,0.007081898675051872,0.007012635198468306,0.006941545069774512,0.006868797982119776,0.0067945562403169514,0.006718974859170086,0.006642201683274141,0.006564377525163979,0.006485636318988146,0.0064061052871014525,0.006325905117259486,0.00624515014828179,0.0061639485623414154,0.006082402582095233,0.006000608671227691,0.005918657736988441,0.005836635333700471,0.005754621865741257,0.005672692789826439,0.005590918815051896,0.005509366100456034,0.005428096449349695,0.005347167500018327,0.005266632912111113,0.005186542548855262,0.005106942654241578,0.005027876025422144,0.004949382179876494,0.004871497517335768,0.004794255476348452,0.004717686685592412,0.004641819108874746,0.004566678186956183,0.00449228697102605,0.004418666253093551,0.004345834690243903,0.0042738089238966645,0.004202603693984961,0.004132231948235889,0.0040627049466033585,0.003994032361022171,0.003926222370604217,0.0038592817524900043,0.0037932159679789222,0.0037280292456319513,0.0036637246589045825,0.0036003042010390586,0.003537768855807532,0.003476118664767679,0.003415352791081677,0.0033554695800650397,0.003296466616571777,0.0032383407793641883,0.003181088292591709,0.0031247047745416407
0.06310067114093959,7.370821575537088e-08,1.4105603243867646e-07,2.606342283560175e-07,4.658770032408575e-07,8.070500512895999e-07,1.3572638480807572e-06,2.21955714034462e-06,3.5348494884261914e-06,5.490416246631228e-06,8.328398954784821e-06,1.2353748345238211e-05,1.794092362151543e-05,2.553865450239089e-05,3.5672119137197754e-05,4.894200115339563e-05,6.602005497758621e-05,8.76410156220561e-05,0.00011459091828311854,0.00014769212350435547,0.00018778555485590918,0.00023571083081548106,0.0002922850979206422,0.0003582814411503431,0.00043440775814281696,0.0005212869399116098,0.0006194391100153746,0.0007292665458299019,0.0008510417554725569,0.000984899017630739,0.001130829528448921,0.001288680142950116,0.0014581555597078164,0.001638823680683907,0.00183012378676514,0.0020313771046424236,0.002241799301569819,0.0024605144292793274,0.0026865698438284695,0.0029189516509211654,0.0031566002624413957,0.0033984256957968442,0.0036433222996522384,0.0038901826445977717,0.0041379103725633064,0.004385431852198361,0.004631706537329759,0.0048757359708231805,0.005116571415931662,0.005353320131200046,0.005585150333072579,0.005811294912734694,0.006031053990737407,0.006243796405077141,0.0064489602361792065,0.006646052476244045,0.006834647951247098,0.007014387602108211,0.007184976227696844,0.00734617978691332,0.00749782235049122,0.007639782785826278,0.007771991250340961,0.007894425560906656,0.00800710749883661,0.008110099102481234,0.008203498991677367,0.008287438761712004,0.008362079477810872,0.00842760829536981,0.008484235225601773,0.008532190061869154,0.00857171947725957,0.008603084300638447,0.008626556975014245,0.008642419199370484,0.008650959752763364,0.008652472497682296,0.008647254556955922,0.00863560466512121,0.00861782166710774,0.008594203190379542,0.008565044448724348,0.008530637189404396,0.008491268768397562,0.008447221345973152,0.008398771194024695,0.008346188106712414,0.008289734906196493,0.008229667035511794,0.008166232231006394,0.008099670267031287,0.00803021276604226,0.007958083067576519,0.007883496150097228,0.0078066585998600516,0.007727768621639877,0.007647016086307116,0.0075645826107326244,0.007480641665826843,0.007395358708867822,0.007308891336594541,0.007221389455879207,0.007132995469037959,0.007043844471166194,0.006954064457088077,0.0068637765358514615,0.006773095150736388,0.006682128303183449,0.006590977779053863,0.006499739375901388,0.006408503130066665,0.006317353542588546,0.006226369802944273,0.006135626009989691,0.006045191389286881,0.005955130506340544,0.005865503475224366,0.005776366162283061,0.005687770384424671,0.005599764101977423,0.005512391605719868,0.005425693698047924,0.005339707868150331,0.00525446846130727,0.0051700068411309795,0.005086351548244421,0.005003528449629521,0.0049215608845149085,0.004840469803401407,0.004760273901492977,0.00468098974644469,0.004602631900624224,0.004525213037950649,0.004448744055494918,0.004373234179979126,0.004298691069412283,0.004225120909445436,0.004152528506329225,0.004080917373761664,0.004010289816659676,0.003940647010290763,0.0038719890754980177,0.003804315150098464,0.003737623456574812,0.0036719113662893785,0.003607175460277798,0.003543411586826442,0.003480614915994051,0.003418779990935632,0.0033579007770078236
